time,cdf
5.84,2.8335228081862507E-7
5.8500000000000005,2.880893955516983E-7
5.86,2.928957641862279E-7
5.87,2.9777224845048595E-7
5.88,3.027197188135197E-7
5.89,3.0773905455180034E-7
5.9,3.1283114381618474E-7
5.91,3.179968836991795E-7
5.92,3.232371803025191E-7
5.93,3.2855294880505237E-7
5.94,3.33945113530934E-7
5.95,3.394146080181299E-7
5.96,3.4496237508722843E-7
5.97,3.50589366910561E-7
5.98,3.56296545081632E-7
5.99,3.620848806848563E-7
6.0,3.6795535436560806E-7
6.01,3.7390895640057333E-7
6.0200000000000005,3.799466867684168E-7
6.03,3.860695552207516E-7
6.04,3.9227858135342297E-7
6.05,3.9857479467809273E-7
6.0600000000000005,4.049592346941405E-7
6.07,4.114329509608659E-7
6.08,4.1799700317000046E-7
6.09,4.246524612185312E-7
6.1000000000000005,4.3140040528182337E-7
6.11,4.382419258870588E-7
6.12,4.4517812398697723E-7
6.13,4.5221011103392433E-7
6.140000000000001,4.5933900905420925E-7
6.15,4.665659507227638E-7
6.16,4.738920794381134E-7
6.17,4.81318549397653E-7
6.18,4.888465256732236E-7
6.19,4.964771842870018E-7
6.2,5.042117122876915E-7
6.21,5.120513078270181E-7
6.22,5.199971802365324E-7
6.23,5.280505501047159E-7
6.24,5.362126493543927E-7
6.25,5.444847213204427E-7
6.26,5.528680208278199E-7
6.2700000000000005,5.613638142698745E-7
6.28,5.699733796869795E-7
6.29,5.786980068454561E-7
6.3,5.875389973168041E-7
6.3100000000000005,5.964976645572353E-7
6.32,6.055753339875054E-7
6.33,6.147733430730516E-7
6.34,6.240930414044283E-7
6.3500000000000005,6.335357907780417E-7
6.36,6.431029652771904E-7
6.37,6.527959513533991E-7
6.38,6.626161479080579E-7
6.390000000000001,6.725649663743554E-7
6.4,6.826438307995124E-7
6.41,6.928541779273176E-7
6.42,7.031974572809514E-7
6.43,7.136751312461185E-7
6.44,7.242886751544662E-7
6.45,7.350395773673114E-7
6.46,7.459293393596491E-7
6.47,7.569594758044678E-7
6.48,7.68131514657355E-7
6.49,7.794469972413968E-7
6.5,7.909074783323717E-7
6.51,8.025145262442372E-7
6.5200000000000005,8.14269722914916E-7
6.53,8.261746639923578E-7
6.54,8.382309589209124E-7
6.55,8.504402310279797E-7
6.5600000000000005,8.628041176109593E-7
6.57,8.753242700244815E-7
6.58,8.880023537679351E-7
6.59,9.008400485732811E-7
6.6000000000000005,9.138390484931532E-7
6.61,9.270010619892492E-7
6.62,9.403278120210037E-7
6.63,9.53821036134556E-7
6.640000000000001,9.67482486551992E-7
6.65,9.813139302608836E-7
6.66,9.95317149104103E-7
6.67,1.0094939398699231E-6
6.68,1.0238461143824068E-6
6.69,1.038375499592066E-6
6.7,1.053083937666818E-6
6.71,1.0679732860832077E-6
6.72,1.0830454177179241E-6
6.73,1.0983022209395829E-6
6.74,1.113745599700798E-6
6.75,1.1293774736305265E-6
6.76,1.1451997781266919E-6
6.7700000000000005,1.161214464449086E-6
6.78,1.177423499812538E-6
6.79,1.1938288674803711E-6
6.8,1.2104325668581325E-6
6.8100000000000005,1.2272366135875768E-6
6.82,1.2442430396409505E-6
6.83,1.261453893415528E-6
6.84,1.2788712398284324E-6
6.8500000000000005,1.296497160411709E-6
6.86,1.3143337534076918E-6
6.87,1.3323831338646164E-6
6.88,1.3506474337325184E-6
6.890000000000001,1.3691288019593804E-6
6.9,1.3878294045875637E-6
6.91,1.4067514248504963E-6
6.92,1.4258970632696189E-6
6.93,1.4452685377516103E-6
6.94,1.4648680836858609E-6
6.95,1.4846979540422129E-6
6.96,1.5047604194689622E-6
6.97,1.5250577683911187E-6
6.98,1.5455923071089354E-6
6.99,1.5663663598966697E-6
7.0,1.5873822691016336E-6
7.01,1.6086423952434736E-6
7.0200000000000005,1.6301491171137278E-6
7.03,1.6519048318756138E-6
7.04,1.6739119551640985E-6
7.05,1.696172921186185E-6
7.0600000000000005,1.7186901828214889E-6
7.07,1.74146621172303E-6
7.08,1.7645034984183002E-6
7.09,1.7878045524105641E-6
7.1000000000000005,1.811371902280406E-6
7.11,1.8352080957875419E-6
7.12,1.859315699972848E-6
7.13,1.8836973012606595E-6
7.140000000000001,1.9083555055612975E-6
7.15,1.9332929383738407E-6
7.16,1.958512244889141E-6
7.17,1.9840160900930793E-6
7.18,2.009807158870056E-6
7.19,2.03588815610672E-6
7.2,2.062261806795937E-6
7.21,2.0889308561409964E-6
7.22,2.115898069660043E-6
7.23,2.1431662332907507E-6
7.24,2.1707381534952204E-6
7.25,2.198616657365123E-6
7.26,2.2268045927270598E-6
7.2700000000000005,2.255304828248142E-6
7.28,2.2841202535418393E-6
7.29,2.313253779274001E-6
7.3,2.342708337269133E-6
7.3100000000000005,2.372486880616912E-6
7.32,2.402592383778879E-6
7.33,2.4330278426954067E-6
7.34,2.463796274892832E-6
7.3500000000000005,2.4949007195908726E-6
7.36,2.5263442378101922E-6
7.37,2.558129912480245E-6
7.38,2.590260848547292E-6
7.390000000000001,2.6227401730826495E-6
7.4,2.6555710353911553E-6
7.41,2.6887566071198444E-6
7.42,2.722300082366819E-6
7.43,2.7562046777903545E-6
7.44,2.790473632718187E-6
7.45,2.8251102092570406E-6
7.46,2.8601176924023387E-6
7.47,2.8954993901480925E-6
7.48,2.9312586335970714E-6
7.49,2.96739877707109E-6
7.5,3.0039231982215565E-6
7.51,3.0408352981401726E-6
7.5200000000000005,3.0781385014698763E-6
7.53,3.115836256515956E-6
7.54,3.153932035357365E-6
7.55,3.1924293339582227E-6
7.5600000000000005,3.231331672279525E-6
7.57,3.270642594391035E-6
7.58,3.310365668583366E-6
7.59,3.350504487480245E-6
7.6000000000000005,3.39106266815099E-6
7.61,3.432043852223128E-6
7.62,3.4734517059952594E-6
7.63,3.515289920550029E-6
7.640000000000001,3.5575622118673675E-6
7.65,3.6002723209378256E-6
7.66,3.643424013876153E-6
7.67,3.687021082035018E-6
7.68,3.7310673421189248E-6
7.69,3.7755666362982848E-6
7.7,3.820522832323691E-6
7.71,3.865939823640332E-6
7.72,3.911821529502591E-6
7.73,3.95817189508883E-6
7.74,4.0049948916163E-6
7.75,4.052294516456271E-6
7.76,4.100074793249274E-6
7.7700000000000005,4.148339772020556E-6
7.78,4.197093529295652E-6
7.79,4.246340168216149E-6
7.8,4.296083818655594E-6
7.8100000000000005,4.346328637335572E-6
7.82,4.397078807941919E-6
7.83,4.448338541241098E-6
7.84,4.500112075196751E-6
7.8500000000000005,4.552403675086381E-6
7.86,4.6052176336181675E-6
7.87,4.658558271047969E-6
7.88,4.712429935296432E-6
7.890000000000001,4.766837002066301E-6
7.9,4.8217838749598085E-6
7.91,4.877274985596235E-6
7.92,4.9333147937296465E-6
7.930000000000001,4.989907787366698E-6
7.94,5.047058482884623E-6
7.95,5.104771425149375E-6
7.96,5.163051187633853E-6
7.97,5.221902372536293E-6
7.98,5.281329610898784E-6
7.99,5.341337562725908E-6
8.0,5.401930917103532E-6
8.01,5.463114392317707E-6
8.02,5.5248927359736574E-6
8.03,5.587270725114986E-6
8.040000000000001,5.650253166342924E-6
8.05,5.713844895935716E-6
8.06,5.778050779968131E-6
8.07,5.842875714431107E-6
8.08,5.908324625351504E-6
8.09,5.974402468911934E-6
8.1,6.04111423157076E-6
8.11,6.10846493018215E-6
8.120000000000001,6.176459612116319E-6
8.13,6.245103355379781E-6
8.14,6.314401268735778E-6
8.15,6.384358491824783E-6
8.16,6.45498019528514E-6
8.17,6.526271580873722E-6
8.18,6.598237881586796E-6
8.19,6.670884361780944E-6
8.2,6.744216317294018E-6
8.21,6.8182390755662845E-6
8.22,6.892957995761613E-6
8.23,6.968378468888748E-6
8.24,7.044505917922725E-6
8.25,7.121345797926279E-6
8.26,7.198903596171448E-6
8.27,7.27718483226118E-6
8.28,7.356195058251059E-6
8.290000000000001,7.435939858771106E-6
8.3,7.516424851147662E-6
8.31,7.597655685525341E-6
8.32,7.679638044989061E-6
8.33,7.762377645686166E-6
8.34,7.845880236948572E-6
8.35,7.930151601415102E-6
8.36,8.015197555153687E-6
8.370000000000001,8.101023947783842E-6
8.38,8.187636662599115E-6
8.39,8.275041616689573E-6
8.4,8.363244761064412E-6
8.41,8.452252080774574E-6
8.42,8.54206959503548E-6
8.43,8.632703357349752E-6
8.44,8.72415945563008E-6
8.45,8.816444012322054E-6
8.46,8.909563184527074E-6
8.47,9.003523164125374E-6
8.48,9.098330177898961E-6
8.49,9.193990487654774E-6
8.5,9.29051039034774E-6
8.51,9.387896218203933E-6
8.52,9.486154338843813E-6
8.53,9.585291155405411E-6
8.540000000000001,9.68531310666764E-6
8.55,9.786226667173584E-6
8.56,9.888038347353876E-6
8.57,9.990754693650061E-6
8.58,1.0094382288638025E-5
8.59,1.0198927751151378E-5
8.6,1.0304397736405031E-5
8.61,1.041079893611857E-5
8.620000000000001,1.0518138078639863E-5
8.63,1.0626421929068574E-5
8.64,1.0735657289379718E-5
8.65,1.084585099854727E-5
8.66,1.0957009932667722E-5
8.67,1.1069141005083732E-5
8.68,1.1182251166507749E-5
8.69,1.1296347405145624E-5
8.700000000000001,1.1411436746820295E-5
